#Energy	pz
6.81807	0.33634
6.82907	0.38844
6.84007	0.42734
6.85107	0.44439
6.86207	0.43639
6.87207	0.40699
6.88307	0.36478
6.89407	0.31967
6.90507	0.27962
6.91507	0.24873
6.92607	0.22748
6.93707	0.21396
6.94807	0.2053
6.95907	0.19883
6.96907	0.19243
6.98007	0.18531
6.99107	0.17787
7.00207	0.17163
7.01307	0.16829
7.02307	0.1691
7.03407	0.17404
7.04507	0.18174
7.05607	0.18999
7.06707	0.19623
7.07707	0.19821
7.08807	0.19415
7.09907	0.18325
7.11007	0.16602
7.12007	0.14455
7.13107	0.12211
7.14207	0.10213
7.15307	0.08708
7.16407	0.07773
7.17407	0.07303
7.18507	0.071
7.19607	0.06964
7.20707	0.06782
7.21807	0.06544
7.22807	0.06326
7.23907	0.06226
7.25007	0.06289
7.26107	0.06486
7.27207	0.06718
7.28207	0.0686
7.29307	0.0682
7.30407	0.06585
7.31507	0.06228
7.32507	0.05886
7.33607	0.05704
7.34707	0.05785
7.35807	0.06131
7.36907	0.06639
7.37907	0.07131
7.39007	0.07404
7.40107	0.07317
7.41207	0.06839
7.42307	0.06079
7.43307	0.05256
7.44407	0.04653
7.45507	0.04561
7.46607	0.05224
7.47707	0.06787
7.48707	0.09238
7.49807	0.12369
7.50907	0.15775
7.52007	0.18908
7.53007	0.2123
7.54107	0.22382
7.55207	0.2229
7.56307	0.21179
7.57407	0.19459
7.58407	0.17547
7.59507	0.15769
7.60607	0.1428
7.61707	0.13129
7.62807	0.12308
7.63807	0.11791
7.64907	0.11526
7.66007	0.11413
7.67107	0.11288
7.68207	0.10952
7.69207	0.10243
7.70307	0.09102
7.71407	0.07602
7.72507	0.0592
7.73507	0.04278
7.74607	0.02858
7.75707	0.0176
7.76807	0.00998
7.77907	0.0052
7.78907	0.00249
7.80007	0.00109
7.81107	4.4E-4
7.82207	1.6E-4
7.83307	5E-5
7.84307	2E-5
7.85407	0
7.86507	0
7.87607	0
7.88707	0
7.89707	0
7.90807	0
7.91907	0
7.93007	0
7.94007	0
7.95107	0
7.96207	0
7.97307	0
7.98407	0
7.99407	0
8.00507	0
8.01607	0
8.02707	0
8.03807	0
8.04807	0
8.05907	0
8.07007	0
8.08107	0
8.09207	0
8.10207	0
8.11307	0
8.12407	0
8.13507	0
8.14507	0
8.15607	0
8.16707	0
8.17807	0
8.18907	0
8.19907	0
8.21007	0
8.22107	0
8.23207	0
8.24307	0
8.25307	0
8.26407	0
8.27507	0
8.28607	0
8.29707	0
8.30707	0
8.31807	0
8.32907	0
8.34007	0
8.35007	0
8.36107	0
8.37207	0
8.38307	0
8.39407	0
8.40407	0
8.41507	0
8.42607	0
8.43707	0
8.44807	0
8.45807	0
8.46907	0
8.48007	0
8.49107	0
8.50207	0
8.51207	0
8.52307	0
8.53407	0
8.54507	0
8.55507	0
8.56607	0
8.57707	0
8.58807	0
8.59907	0
8.60907	0
8.62007	0
8.63107	0
8.64207	0
8.65307	0
8.66307	0
8.67407	0
8.68507	0
8.69607	0
8.70607	0
8.71707	0
8.72807	0
8.73907	0
8.75007	0
8.76007	0
8.77107	0
8.78207	0
8.79307	0
8.80407	0
8.81407	0
8.82507	0
8.83607	0
8.84707	0
8.85807	0
8.86807	0
8.87907	0
8.89007	0
8.90107	0
8.91107	0
8.92207	0
8.93307	0
8.94407	0
8.95507	0
8.96507	0
8.97607	0
8.98707	0
8.99807	0
9.00907	0
9.01907	0
9.03007	0
9.04107	0
9.05207	0
9.06307	0
9.07307	0
9.08407	0
9.09507	0
9.10607	0
9.11607	0
9.12707	0
9.13807	0
9.14907	0
9.16007	0
9.17007	0
9.18107	0
